custnum,saledate,Equipsales
127441,2016-07-01,235357
146351,2015-12-01,92743
224408,2017-12-01,170783
166322,2015-07-01,151026.79
155406,2016-04-01,82618
254791,2015-11-01,97207
234236,2016-10-01,200943.52
234236,2016-01-01,213058.43
241449,2019-02-01,104316
100056,2015-06-01,190733
400400,2016-02-01,13947617.57
126638,2018-12-01,499129
141574,2018-04-01,103536
250961,2016-01-01,130637
250961,2016-10-01,184849
256283,2018-04-01,85898
162132,2015-06-01,122572.56
163625,2018-03-01,83075
244264,2016-03-01,127696.5
230581,2017-02-01,134985
254688,2017-07-01,78599
120299,2016-08-01,104426
105642,2015-02-01,235280.43
236170,2017-01-01,77488.4
144430,2016-06-01,109725.76
224525,2016-05-01,181584
227738,2016-04-01,82255.98
108870,2015-04-01,104148
106734,2018-05-01,191466.15
146773,2017-04-01,120724
245837,2015-07-01,107487
256519,2015-10-01,1138769.32
256519,2015-01-01,330545
254224,2016-06-01,176389.58
157190,2015-12-01,101361
141966,2018-04-01,144733
224408,2016-11-01,86558
222356,2017-02-01,144218
245830,2019-01-01,101545
167219,2016-02-01,614563
171935,2018-08-01,417429
245889,2017-07-01,78348
224525,2018-08-01,283447
165909,2018-06-01,116975
227840,2017-02-01,176701
229799,2017-10-01,77508.76
229799,2017-01-01,107539.59
165393,2016-10-01,94059
155357,2017-05-01,117517
161975,2016-12-01,155204
227142,2016-03-01,136506
136943,2017-01-01,109782
150473,2018-03-01,269203.15
152663,2015-04-01,196053
165803,2015-07-01,964945.3
244191,2018-04-01,105860
159936,2015-01-01,261745.91
159936,2015-10-01,165191
127409,2016-10-01,96244
171935,2015-10-01,1129046
127441,2015-05-01,118385
172534,2015-07-01,80467
159936,2018-09-01,875313.23
147624,2015-05-01,1260606.01
225850,2016-09-01,129716.72
100803,2018-11-01,451294.58
100803,2018-12-01,199111.31
169139,2018-09-01,299284
222356,2018-09-01,184682
256375,2015-11-01,79987
234122,2015-02-01,85853
156818,2018-12-01,81333
173099,2016-01-01,113221.8
131111,2016-07-01,91034
155033,2018-05-01,146402.25
163053,2017-03-01,328801.5
245889,2016-05-01,200906.82
123368,2018-05-01,125116.9
250549,2017-03-01,245790
144782,2016-07-01,136019
600680,2018-03-01,366357.25
223255,2017-07-01,194729.55
241670,2017-02-01,84605
243220,2016-08-01,112320
139257,2016-11-01,136523
162219,2017-06-01,89864.79
243220,2015-06-01,182355
227142,2016-09-01,114535
123368,2015-07-01,82897
155866,2018-06-01,991494.42
127441,2015-07-01,173613.73
243733,2018-03-01,210415.34
254490,2016-08-01,205909
243090,2018-01-01,88840
248018,2016-11-01,91474
254922,2015-04-01,218644
256259,2019-02-01,490461.56
226640,2017-02-01,158071.36
600600,2015-03-01,592583.13
163651,2018-06-01,106642.6
159936,2017-05-01,486165.96
107963,2017-06-01,93263
248018,2018-06-01,244319
157390,2015-03-01,268699.11
200200,2017-06-01,85375
107246,2018-07-01,155851.32
142622,2018-06-01,475418
244264,2015-10-01,217378.8
244264,2015-01-01,124814.8
124932,2016-04-01,88722
148310,2016-12-01,98271
149059,2017-05-01,75119.8
233839,2015-04-01,143934
145273,2016-05-01,110900
243733,2018-11-01,167905
600680,2018-07-01,663217.8
155232,2015-05-01,120403
241727,2018-09-01,84630.49
126730,2019-02-01,104506.8
148218,2018-06-01,95886
101434,2016-06-01,81659
151287,2018-03-01,318286.6
256259,2017-06-01,133189.03
146704,2018-12-01,107737
171736,2018-02-01,149483
400450,2018-03-01,421967.94
256519,2015-12-01,1143177.29
241449,2017-11-01,87719
146831,2015-10-01,186825
222780,2017-06-01,163482
243759,2017-09-01,90937.51
175291,2017-06-01,175280.65
155946,2016-03-01,219047
148638,2017-05-01,449146
224210,2015-07-01,164274
226631,2017-03-01,90151
248018,2018-05-01,190353
140785,2017-05-01,94794
223740,2015-06-01,165965
251382,2016-03-01,153681
138862,2015-09-01,120930.82
138765,2017-02-01,94885.88
138103,2017-09-01,155105.61
124886,2017-06-01,208370.95
139115,2015-03-01,134550
155182,2016-09-01,350982
109002,2015-07-01,93629
144527,2015-12-01,183088
172891,2018-03-01,107052
255962,2017-07-01,557829.2
223137,2017-05-01,922027
225850,2018-03-01,161695
248606,2016-07-01,164521
137859,2015-02-01,211404
142622,2018-05-01,401185
169139,2017-08-01,360813
155232,2018-07-01,509746
165909,2016-09-01,121979
155182,2017-12-01,245018
155253,2017-04-01,113057
121683,2015-03-01,134204.4
143449,2016-06-01,77867.66
243231,2015-02-01,158772
500500,2017-11-01,135313
243546,2018-03-01,139141
254010,2015-05-01,162144
179809,2018-09-01,107811
102795,2015-03-01,113347
167219,2015-09-01,157152
174827,2017-12-01,83949
172937,2017-08-01,125269
134939,2019-02-01,122013.42
141574,2016-05-01,107887
241305,2018-06-01,118244
147974,2016-02-01,124117.55
159186,2015-03-01,362051
183594,2018-06-01,216075
102795,2015-08-01,82233.16
106036,2018-05-01,171886
244264,2017-09-01,99409.5
400400,2016-12-01,7315281.14
167219,2015-01-01,210010
167219,2015-10-01,220913
109874,2018-09-01,84083.89
142622,2017-12-01,534353
171782,2017-06-01,138548
254224,2019-02-01,146088.67
150250,2015-06-01,89203.8
171973,2015-08-01,85884
100056,2016-05-01,94073.7
147624,2015-12-01,2913039
700700,2015-02-01,193295.79
255962,2018-04-01,1730215.69
171782,2018-12-01,94147
152213,2017-07-01,430744.89
183267,2018-09-01,99169
146949,2017-11-01,75970.89
186221,2019-01-01,115511
123368,2015-10-01,85114
108870,2015-09-01,104657.55
243231,2016-02-01,82970.44
243427,2018-12-01,90314.3
256382,2017-11-01,769116
244770,2018-03-01,126634
231820,2016-04-01,191734
124919,2017-06-01,222039.4
227911,2016-05-01,200140.08
155232,2018-12-01,222243.29
234122,2015-10-01,122874.6
234122,2015-01-01,106993
243427,2018-11-01,93363.46
900900,2017-06-01,599658
225392,2017-03-01,252995
255237,2018-05-01,137294.8
172241,2016-05-01,93315
244268,2017-02-01,80231
124919,2018-11-01,84756.75
131629,2017-04-01,77574.53
124886,2019-01-01,173012.34
102795,2017-08-01,201224.46
130682,2018-06-01,2276516
162454,2017-12-01,94331.75
120310,2018-03-01,538963
176320,2018-05-01,88488
184631,2018-12-01,108540
223740,2018-01-01,232139
222356,2018-05-01,326850
170518,2017-09-01,263537
127441,2015-10-01,93658
172419,2019-01-01,78695.48
145072,2016-03-01,84869
241305,2018-05-01,118487
223316,2017-08-01,93239
179594,2017-04-01,130094
243759,2018-11-01,160559
162132,2016-02-01,119597
151142,2016-11-01,126270.61
152937,2017-03-01,101275.85
130682,2018-07-01,4451236
250961,2015-08-01,104336
242598,2017-06-01,86904
155946,2016-02-01,112818
133176,2016-12-01,950845.84
122676,2015-09-01,158847
161240,2018-09-01,92380.4
165803,2018-08-01,1158866.34
165717,2015-12-01,123590
172534,2016-02-01,78285
108870,2015-02-01,78341.24
141574,2019-01-01,88121
128874,2019-01-01,389698
165408,2016-11-01,75691
144527,2016-03-01,347583
120310,2018-02-01,457289.29
127441,2015-03-01,111113
156021,2018-02-01,78821
700700,2016-04-01,102356.36
146466,2016-06-01,78357
167219,2015-12-01,120957
182158,2018-07-01,296708.9
244264,2015-09-01,154372.2
139077,2018-10-01,119006.36
139077,2018-01-01,76096
151258,2017-06-01,290155.64
223316,2016-03-01,164546
128874,2016-12-01,448894
179040,2017-03-01,90943
125712,2017-09-01,117268
129642,2018-08-01,127735
142622,2018-08-01,80032
165717,2018-08-01,89148
144782,2018-07-01,173101.25
124886,2018-12-01,124721
700700,2016-07-01,429732.38
146773,2017-06-01,124782
165803,2016-09-01,1063756.5
153520,2015-12-01,207753
154521,2017-03-01,80374
143977,2018-08-01,100555
143385,2015-04-01,78808
179593,2017-06-01,83264
126638,2018-10-01,684943
126638,2018-01-01,344124
165393,2018-06-01,95524
243427,2017-09-01,108513.33
107951,2018-07-01,94113.64
172443,2017-06-01,135815.22
109969,2017-09-01,149327.07
124932,2016-12-01,155881
137646,2016-06-01,96180
124886,2018-11-01,166652
155357,2017-03-01,102403
600600,2016-12-01,575167.52
159936,2018-07-01,1200267.92
220379,2018-02-01,83228
161811,2018-11-01,434028
155848,2016-08-01,2444397
256375,2018-03-01,102433
172241,2018-08-01,88642
178636,2016-12-01,80551
222063,2015-04-01,135468
256519,2018-07-01,1464261.42
244036,2018-03-01,169433
400400,2015-08-01,12230471.84
227738,2018-06-01,333550.08
178636,2017-08-01,93503
132544,2016-05-01,87121.82
144782,2015-06-01,192144
244268,2018-08-01,92512
152937,2015-03-01,119506.94
250549,2018-05-01,311338
244191,2016-04-01,92825
220110,2017-09-01,75439
169733,2018-01-01,76938
169733,2018-10-01,149190
243220,2015-05-01,119139
155232,2016-08-01,202507.5
256462,2015-12-01,145961
140421,2016-07-01,107090
120310,2015-05-01,448865
162132,2015-12-01,106548
127441,2017-07-01,157121.6
169139,2018-11-01,277097
254791,2015-07-01,92962
169139,2015-06-01,316688
146351,2016-03-01,132263
254438,2015-11-01,82156
243231,2016-09-01,107885
108870,2017-05-01,359131
167184,2017-08-01,88425
224525,2017-09-01,185992
130682,2015-08-01,702946
256462,2016-06-01,106457
254922,2015-03-01,295080
165393,2019-01-01,116543
250961,2017-11-01,127217
700700,2015-09-01,114473
124886,2018-04-01,88247.4
140061,2017-03-01,85462.19
107715,2018-06-01,77662
227738,2018-05-01,246992.87
142622,2018-07-01,422033
224210,2016-01-01,121348
224210,2016-10-01,107891
107246,2015-09-01,351682.5
256382,2018-05-01,1401974.24
100803,2018-07-01,525079.97
151258,2017-09-01,295123
153503,2018-06-01,93497
170942,2015-05-01,128020
900900,2017-08-01,558205
167219,2015-11-01,204108
107246,2015-10-01,109745.3
244264,2018-12-01,162008.75
172419,2018-06-01,308573.6
129731,2016-06-01,81788
176320,2017-10-01,79053
180719,2017-08-01,87731
183818,2018-08-01,101234
159834,2018-08-01,257841
234122,2016-02-01,103336.34
174850,2018-05-01,150580.63
144527,2018-04-01,262248.1
224408,2018-11-01,207724
155635,2017-05-01,80679.05
155006,2018-06-01,334599.1
155848,2018-12-01,454761
153503,2016-12-01,91542
165408,2018-09-01,120019
224210,2016-09-01,116573
172534,2018-12-01,258225.55
151258,2016-08-01,291023.63
163053,2017-07-01,463651.97
171782,2018-04-01,87752
153503,2015-08-01,91597
167184,2017-06-01,106600
255237,2017-06-01,76594
255170,2016-08-01,163621
235348,2017-01-01,89676.05
247453,2017-06-01,226630.95
231820,2018-05-01,98252
251553,2018-10-01,114617
248018,2017-05-01,175456
256259,2016-10-01,132958.71
256259,2016-01-01,459066.09
126638,2018-09-01,946845
237839,2017-03-01,116391.78
181369,2018-10-01,77698
250961,2017-02-01,103974
145126,2018-11-01,104576
254791,2017-07-01,217534
178764,2018-06-01,122282.75
184631,2018-08-01,78301
102865,2015-05-01,150377
182666,2018-06-01,75240.83
149059,2018-06-01,105912
229799,2017-05-01,262405.51
245837,2015-11-01,83703.08
153520,2016-03-01,220395
122908,2017-07-01,128206
243231,2015-11-01,347859
256382,2015-03-01,444528
123887,2017-04-01,121645
169487,2016-06-01,89672.91
248606,2015-03-01,113095
174240,2015-12-01,106307
184487,2018-06-01,123635.32
159602,2017-04-01,814692
138862,2017-01-01,126258.55
152663,2017-04-01,250386
161811,2016-07-01,147455.98
235185,2017-04-01,81071.97
150397,2018-08-01,78147
230581,2018-03-01,366654.5
600600,2015-08-01,1094338.7
132737,2017-03-01,322686.76
100056,2016-02-01,87111
130317,2017-06-01,127838.1
130682,2017-05-01,3195016.7
255364,2016-07-01,89636
226640,2015-01-01,138427
165393,2015-08-01,77757.46
227840,2015-09-01,206233
182749,2018-08-01,154226
122903,2017-03-01,86874
223781,2017-06-01,3627283
147714,2018-06-01,84770
138807,2016-08-01,83740
133176,2015-07-01,865744.28
244191,2016-03-01,117171
122676,2015-11-01,107719
243733,2017-11-01,226689
172241,2017-04-01,84857
176320,2016-12-01,90610
165717,2018-06-01,82450
144527,2016-09-01,252666.13
171935,2018-11-01,470470
163053,2016-06-01,211118.94
109874,2017-03-01,87817.05
243546,2015-07-01,135027.2
123368,2018-03-01,125799
146831,2016-03-01,115066
168953,2015-05-01,264020
147470,2017-09-01,87694
162132,2016-09-01,127829
122676,2015-04-01,203008.04
168153,2017-12-01,80464
171458,2016-03-01,80743
155425,2016-02-01,127226
146351,2017-08-01,341342
223662,2017-07-01,193856
123368,2016-04-01,126829
167219,2016-03-01,851889
256382,2018-06-01,1246138.22
183872,2018-07-01,241474.2
222356,2017-01-01,100470
222356,2017-10-01,200839
171973,2015-09-01,87141
155232,2016-06-01,197268.76
254424,2015-10-01,82913
254424,2015-01-01,133140
155848,2017-06-01,9066993
169139,2015-08-01,321773
140785,2018-07-01,92986
169632,2017-07-01,88490
150473,2016-06-01,131338
243220,2017-06-01,138123.95
251382,2015-10-01,81931
251382,2015-01-01,89748
104573,2017-10-01,136451
169632,2016-09-01,81135
146715,2016-04-01,92962
245100,2017-04-01,111961
240896,2016-09-01,84618
254688,2016-09-01,175835.4
220379,2017-10-01,88766
220379,2017-01-01,98884
155520,2015-05-01,88226.8
244264,2017-10-01,130084.2
244264,2017-01-01,109766.15
152138,2016-05-01,80592
106036,2017-06-01,188692.23
168732,2015-05-01,167433.16
163654,2015-06-01,92570.9
236265,2017-07-01,154851
140644,2015-12-01,163698.52
183872,2018-05-01,739390.64
105642,2015-08-01,97078.27
148510,2017-12-01,75043.75
142705,2015-09-01,85499
122676,2017-07-01,156921.83
240896,2017-08-01,177870
148638,2017-06-01,161961
171782,2017-07-01,107184
234236,2016-04-01,337938.4
244126,2016-08-01,102914.71
250961,2018-05-01,284219
223662,2017-08-01,162018.1
179124,2018-05-01,115063
243250,2019-01-01,168826
173099,2016-02-01,118101
169733,2018-12-01,81655
223137,2016-12-01,1158440
176756,2017-03-01,110016
233839,2017-09-01,158996
159602,2018-09-01,601317
179593,2018-04-01,101720.07
500500,2015-08-01,104016
220379,2017-03-01,131196
127441,2015-09-01,102523
165062,2016-10-01,89243.36
171879,2017-06-01,87917.26
237217,2015-05-01,223313.5
245100,2018-05-01,136800
168829,2016-06-01,79040
145072,2015-04-01,97851
171265,2015-06-01,151949
126638,2017-04-01,962757
126638,2015-03-01,149405
131629,2017-03-01,94512.67
165717,2016-03-01,123887
256462,2017-07-01,96351
170518,2015-09-01,116068.42
139989,2016-06-01,123180
161122,2018-12-01,300270.61
221774,2015-11-01,87067
241670,2015-12-01,82174
170518,2018-04-01,275841
122676,2016-02-01,89636
227738,2017-12-01,199229.97
151287,2018-02-01,604398.98
235813,2017-07-01,109181
168953,2015-03-01,237229
183594,2018-05-01,134809
133357,2018-06-01,165676
152213,2015-03-01,177298.8
159602,2016-06-01,1241463
107246,2018-06-01,283931.8
255170,2015-12-01,194321
223316,2016-09-01,130490
183172,2018-03-01,105883
107963,2017-07-01,86792
152663,2018-08-01,374515
256519,2016-03-01,1286952.69
161122,2018-01-01,570375.03
161122,2018-10-01,716264.85
400400,2016-06-01,19225393.86
235185,2018-03-01,79814.65
128712,2015-06-01,94665.37
174850,2018-03-01,107230
179977,2017-05-01,141968
171837,2017-09-01,166001.85
242414,2018-03-01,90547
171935,2017-10-01,611088.55
171935,2017-01-01,307579
242966,2015-02-01,76539
244770,2016-11-01,141870
167629,2017-05-01,81263
104573,2017-07-01,128261
223740,2015-07-01,154360
123477,2016-06-01,79147.9
173099,2015-12-01,148040.1
251974,2017-12-01,202556
233839,2016-05-01,173782.22
255170,2016-09-01,297764
139077,2016-11-01,78768
166650,2016-06-01,75192.55
150397,2017-05-01,124921
107940,2018-07-01,77929
168153,2016-03-01,126984
151287,2016-11-01,218299.74
223137,2016-04-01,1235192
256259,2018-02-01,665295.51
236265,2018-01-01,124872
236265,2018-10-01,132378
237924,2018-12-01,84588.2
245100,2018-08-01,100256
255962,2017-06-01,1058571.09
152351,2015-03-01,95280
100056,2015-12-01,86438
143385,2017-03-01,79132
248018,2018-08-01,244399
245830,2018-03-01,95046.84
170604,2015-01-01,81000
180130,2019-01-01,3136169.62
120310,2017-07-01,373753
151287,2017-02-01,187480.07
171935,2018-12-01,363723
900900,2016-10-01,534562
900900,2016-01-01,414128
102865,2016-12-01,102107
169139,2015-03-01,169070
231820,2015-08-01,129903
123887,2017-03-01,126793
243733,2018-05-01,201092
172231,2018-07-01,163961.5
224408,2017-05-01,399407
223740,2015-08-01,183817
139257,2016-05-01,277288
243759,2016-06-01,179902
161122,2017-01-01,598940.34
161122,2017-10-01,934394.57
142588,2016-04-01,77642
155866,2018-08-01,701865.16
227142,2016-02-01,143094
251382,2017-05-01,86341.48
170518,2018-12-01,285011.24
245633,2015-04-01,80046
244264,2016-11-01,98820.5
234631,2015-03-01,137555.32
200200,2015-04-01,132937.75
150473,2016-11-01,93445.1
224408,2016-01-01,243270
224408,2016-10-01,122770
133357,2017-11-01,85989
172534,2018-09-01,377647.98
229799,2017-07-01,215844.86
126730,2018-09-01,433608
226640,2017-04-01,100820.06
180733,2018-05-01,124489
150973,2019-01-01,206086.52
155006,2018-07-01,526936.06
155848,2017-05-01,3860523
146351,2017-06-01,260814.04
167113,2018-09-01,92602
244264,2016-04-01,103979.19
178632,2017-11-01,78519
100803,2016-02-01,356565.9
223316,2015-11-01,147321
225392,2017-07-01,94731
223781,2018-12-01,768558
180130,2018-09-01,4332140.62
139989,2016-07-01,82489
169476,2018-06-01,137764.01
123368,2016-02-01,83432
184785,2018-05-01,111608
224408,2015-02-01,374190.63
102795,2015-06-01,187418.6
129056,2015-04-01,159065
167184,2017-10-01,96451
237217,2016-07-01,470677.32
133357,2015-03-01,84093
255170,2016-04-01,344407.26
152213,2016-06-01,554437.55
256382,2018-07-01,1032957.62
152137,2016-02-01,88238
254010,2015-07-01,274313
224408,2017-06-01,135278.2
147624,2016-04-01,493626.9
255962,2016-01-01,391195.72
255962,2016-10-01,437677.34
220110,2019-02-01,102827
170125,2017-09-01,90178
174850,2018-07-01,131432
181448,2018-09-01,96181.64
126730,2017-07-01,137572
223316,2016-04-01,156340
230581,2017-03-01,131953
243220,2017-07-01,76894.42
166322,2017-02-01,185498.13
170518,2018-11-01,385515.72
224210,2016-08-01,118203
176083,2018-07-01,333978
168829,2017-09-01,109517
245837,2017-07-01,128754
142705,2018-06-01,502452.3
171837,2016-06-01,283887.1
172534,2019-01-01,322614.36
172231,2018-08-01,125751
155848,2017-11-01,907497
155581,2019-01-01,163096
233839,2017-02-01,122747
500500,2017-05-01,163472
135158,2017-03-01,119659
225850,2016-01-01,128353
102795,2018-11-01,133508
180130,2016-12-01,3478689.19
168732,2016-08-01,390007.36
144002,2018-11-01,166056
240822,2016-06-01,81543
106036,2017-10-01,175788.97
106036,2017-01-01,77068
139989,2017-09-01,95931
136943,2015-01-01,94581
161975,2015-08-01,158063
126730,2016-12-01,257863
169062,2017-11-01,77522
221774,2016-08-01,168185.9
170782,2017-09-01,90655
170518,2018-03-01,316094
241670,2017-07-01,136312
171935,2017-09-01,475945
167896,2018-07-01,117823
102795,2019-01-01,78910
135603,2018-09-01,85614
159834,2016-04-01,221888
226640,2017-12-01,113582
245100,2016-02-01,83679.18
243090,2017-07-01,96502
234236,2016-05-01,479247.33
133398,2017-08-01,80130
172419,2017-08-01,164661.74
150397,2017-02-01,89592
133357,2018-09-01,117490.88
223740,2017-04-01,176665
171736,2016-01-01,75902
171736,2016-10-01,106242
155425,2016-05-01,78915
150473,2016-05-01,117958
122908,2018-08-01,271274
107246,2017-11-01,158513
183155,2018-04-01,272310.22
241670,2016-03-01,145975.58
152351,2015-04-01,99877
251382,2018-07-01,93688
136003,2016-03-01,99622
109874,2016-06-01,262723
152351,2017-01-01,89188
500500,2018-10-01,503104
500500,2018-01-01,111170.87
155581,2016-11-01,87750
127807,2017-04-01,258826.94
234236,2017-03-01,366670.23
130317,2016-04-01,110946.9
129725,2015-07-01,95385
149821,2016-10-01,228083.19
231820,2017-05-01,144127
144527,2015-02-01,172020.5
168953,2016-08-01,195562
141966,2018-08-01,180642
155667,2015-03-01,188319.93
126730,2018-06-01,508836.99
